[WESI][8][16-07-2023 3.58.09 PM][57489454.6222][SMDT]Task.Delay(30).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.09 PM][57489736.8694][SMDT]Task.Delay(278).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
***********************[WESI][10][16-07-2023 3.58.10 PM][57490140.7899][SMDT]Task.Delay(404).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD); 
[WESI][7][16-07-2023 3.58.10 PM][57490321.3101][SMDT]Task.Delay(178).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.10 PM][57490373.1909][SMDT]Task.Delay(46).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.10 PM][57490378.1558][SMDT]Task.Delay(13).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][10][16-07-2023 3.58.10 PM][57490381.1477][SMDT]Task.Delay(3).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.10 PM][57490450.9609][SMDT]Task.Delay(66).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][9][16-07-2023 3.58.10 PM][57490633.4707][SMDT]Task.Delay(184).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][9][16-07-2023 3.58.10 PM][57490638.4575][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.11 PM][57491288.7219][SMDT]Task.Delay(646).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][9][16-07-2023 3.58.11 PM][57491404.4146][SMDT]Task.Delay(116).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][8][16-07-2023 3.58.11 PM][57491558.0026][SMDT]Task.Delay(153).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.58.12 PM][57492019.7675][SMDT]Task.Delay(454).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.12 PM][57492358.862][SMDT]Task.Delay(346).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][8][16-07-2023 3.58.13 PM][57493276.4106][SMDT]Task.Delay(917).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][10][16-07-2023 3.58.13 PM][57493294.3619][SMDT]Task.Delay(20).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.13 PM][57493828.9331][SMDT]Task.Delay(531).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.14 PM][57494135.1146][SMDT]Task.Delay(306).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.14 PM][57494202.9325][SMDT]Task.Delay(64).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.14 PM][57494219.8907][SMDT]Task.Delay(22).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][10][16-07-2023 3.58.14 PM][57494228.8634][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][12][16-07-2023 3.58.14 PM][57494391.429][SMDT]Task.Delay(158).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.14 PM][57494795.3492][SMDT]Task.Delay(404).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.58.14 PM][57494869.1517][SMDT]Task.Delay(67).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.15 PM][57495088.5662][SMDT]Task.Delay(224).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.58.15 PM][57495179.3239][SMDT]Task.Delay(90).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][6][16-07-2023 3.58.15 PM][57495192.2894][SMDT]Task.Delay(16).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][7][16-07-2023 3.58.15 PM][57495760.7692][SMDT]Task.Delay(564).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.16 PM][57496128.7856][SMDT]Task.Delay(368).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][7][16-07-2023 3.58.16 PM][57496370.1405][SMDT]Task.Delay(241).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.17 PM][57497090.2154][SMDT]Task.Delay(723).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][12][16-07-2023 3.58.17 PM][57497473.1947][SMDT]Task.Delay(378).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.58.18 PM][57498074.586][SMDT]Task.Delay(602).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][12][16-07-2023 3.58.18 PM][57498222.1906][SMDT]Task.Delay(148).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.18 PM][57498229.1719][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.18 PM][57498233.1611][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.18 PM][57498286.0203][SMDT]Task.Delay(50).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.18 PM][57498515.4072][SMDT]Task.Delay(228).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.18 PM][57498777.7133][SMDT]Task.Delay(261).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.18 PM][57498919.3278][SMDT]Task.Delay(143).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.18 PM][57498926.3088][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.19 PM][57499160.6853][SMDT]Task.Delay(230).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][7][16-07-2023 3.58.19 PM][57499169.659][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][10][16-07-2023 3.58.19 PM][57499396.0532][SMDT]Task.Delay(226).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.19 PM][57499484.8167][SMDT]Task.Delay(88).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][6][16-07-2023 3.58.20 PM][57500236.8066][SMDT]Task.Delay(752).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.20 PM][57500443.2552][SMDT]Task.Delay(206).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.58.20 PM][57500954.8879][SMDT]Task.Delay(510).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][9][16-07-2023 3.58.21 PM][57501349.8303][SMDT]Task.Delay(397).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][9][16-07-2023 3.58.21 PM][57501356.8112][SMDT]Task.Delay(7).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][10][16-07-2023 3.58.21 PM][57501414.6564][SMDT]Task.Delay(57).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][9][16-07-2023 3.58.21 PM][57501856.4772][SMDT]Task.Delay(436).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.21 PM][57501863.4587][SMDT]Task.Delay(10).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.21 PM][57501900.3588][SMDT]Task.Delay(35).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.21 PM][57501912.3285][SMDT]Task.Delay(12).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][10][16-07-2023 3.58.22 PM][57502126.7558][SMDT]Task.Delay(211).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.22 PM][57502133.7371][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.22 PM][57502262.3922][SMDT]Task.Delay(126).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.22 PM][57502555.6103][SMDT]Task.Delay(291).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.22 PM][57502827.8811][SMDT]Task.Delay(273).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.22 PM][57502873.7582][SMDT]Task.Delay(46).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][12][16-07-2023 3.58.22 PM][57502961.5237][SMDT]Task.Delay(87).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][9][16-07-2023 3.58.23 PM][57503168.9695][SMDT]Task.Delay(202).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.23 PM][57503172.9586][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.23 PM][57503890.0425][SMDT]Task.Delay(704).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.23 PM][57503923.9524][SMDT]Task.Delay(43).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][8][16-07-2023 3.58.24 PM][57504002.7409][SMDT]Task.Delay(77).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.24 PM][57504060.5869][SMDT]Task.Delay(57).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.24 PM][57504915.3021][SMDT]Task.Delay(854).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][6][16-07-2023 3.58.25 PM][57505269.358][SMDT]Task.Delay(353).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][6][16-07-2023 3.58.26 PM][57506286.6445][SMDT]Task.Delay(1018).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.26 PM][57506307.581][SMDT]Task.Delay(23).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.26 PM][57506314.5622][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][10][16-07-2023 3.58.26 PM][57506329.5375][SMDT]Task.Delay(13).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.26 PM][57506735.4375][SMDT]Task.Delay(405).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][6][16-07-2023 3.58.27 PM][57507029.6508][SMDT]Task.Delay(293).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.58.27 PM][57507037.6309][SMDT]Task.Delay(10).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.27 PM][57507040.6226][SMDT]Task.Delay(3).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507093.4794][SMDT]Task.Delay(51).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.27 PM][57507123.4011][SMDT]Task.Delay(21).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.27 PM][57507131.3812][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.27 PM][57507184.2408][SMDT]Task.Delay(54).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507202.1891][SMDT]Task.Delay(20).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.27 PM][57507208.1737][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507435.5659][SMDT]Task.Delay(221).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507439.5562][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.27 PM][57507657.9732][SMDT]Task.Delay(215).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.27 PM][57507663.9703][SMDT]Task.Delay(7).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507883.3693][SMDT]Task.Delay(217).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507890.3508][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.27 PM][57507893.3428][SMDT]Task.Delay(2).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][10][16-07-2023 3.58.28 PM][57508129.7596][SMDT]Task.Delay(233).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.28 PM][57508159.6312][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][9][16-07-2023 3.58.28 PM][57508402.9806][SMDT]Task.Delay(249).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.58.29 PM][57509019.333][SMDT]Task.Delay(613).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][9][16-07-2023 3.58.29 PM][57509024.3201][SMDT]Task.Delay(14).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.29 PM][57509027.3117][SMDT]Task.Delay(2).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][7][16-07-2023 3.58.29 PM][57509089.1453][SMDT]Task.Delay(61).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][6][16-07-2023 3.58.29 PM][57509940.8707][SMDT]Task.Delay(847).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][10][16-07-2023 3.58.29 PM][57509957.8285][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][6][16-07-2023 3.58.30 PM][57510446.5187][SMDT]Task.Delay(485).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.30 PM][57510907.2887][SMDT]Task.Delay(460).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.58.30 PM][57510943.1945][SMDT]Task.Delay(27).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][9][16-07-2023 3.58.31 PM][57511705.1549][SMDT]Task.Delay(770).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.31 PM][57511863.7314][SMDT]Task.Delay(157).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][9][16-07-2023 3.58.32 PM][57512201.8283][SMDT]Task.Delay(338).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][9][16-07-2023 3.58.32 PM][57512211.8012][SMDT]Task.Delay(12).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.32 PM][57512537.9293][SMDT]Task.Delay(323).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.33 PM][57513213.124][SMDT]Task.Delay(674).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.33 PM][57513962.1229][SMDT]Task.Delay(749).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][7][16-07-2023 3.58.34 PM][57514606.4005][SMDT]Task.Delay(644).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
***************************[WESI][10][16-07-2023 3.58.34 PM][57514831.7988][SMDT]Task.Delay(225).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);***************************
[WESI][7][16-07-2023 3.58.34 PM][57514932.5317][SMDT]Task.Delay(100).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][8][16-07-2023 3.58.35 PM][57515403.2709][SMDT]Task.Delay(470).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.35 PM][57515409.2545][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.35 PM][57515517.9657][SMDT]Task.Delay(108).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.35 PM][57515585.7845][SMDT]Task.Delay(65).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][7][16-07-2023 3.58.35 PM][57515591.7687][SMDT]Task.Delay(10).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.35 PM][57515604.7327][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.35 PM][57515695.4906][SMDT]Task.Delay(88).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.35 PM][57515743.3618][SMDT]Task.Delay(47).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.35 PM][57515832.1254][SMDT]Task.Delay(87).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.35 PM][57515840.1033][SMDT]Task.Delay(9).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.35 PM][57515854.067][SMDT]Task.Delay(15).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.35 PM][57515892.9623][SMDT]Task.Delay(27).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][12][16-07-2023 3.58.36 PM][57516262.9749][SMDT]Task.Delay(376).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][10][16-07-2023 3.58.37 PM][57517076.7984][SMDT]Task.Delay(815).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.37 PM][57517235.3753][SMDT]Task.Delay(155).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][10][16-07-2023 3.58.37 PM][57517372.0093][SMDT]Task.Delay(138).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][7][16-07-2023 3.58.38 PM][57518179.8501][SMDT]Task.Delay(806).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.38 PM][57518197.8028][SMDT]Task.Delay(20).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][8][16-07-2023 3.58.38 PM][57518212.7612][SMDT]Task.Delay(15).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.38 PM][57518215.7537][SMDT]Task.Delay(2).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.38 PM][57518245.673][SMDT]Task.Delay(29).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.38 PM][57518273.6003][SMDT]Task.Delay(25).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.38 PM][57518280.6088][SMDT]Task.Delay(7).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.38 PM][57518344.4104][SMDT]Task.Delay(61).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][6][16-07-2023 3.58.38 PM][57518502.9869][SMDT]Task.Delay(151).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][6][16-07-2023 3.58.38 PM][57518504.981][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.39 PM][57519175.1901][SMDT]Task.Delay(666).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.39 PM][57519314.8183][SMDT]Task.Delay(139).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][8][16-07-2023 3.58.39 PM][57519357.7021][SMDT]Task.Delay(42).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][10][16-07-2023 3.58.39 PM][57519553.1822][SMDT]Task.Delay(195).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][8][16-07-2023 3.58.39 PM][57519572.1291][SMDT]Task.Delay(21).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.39 PM][57519578.1131][SMDT]Task.Delay(6).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.39 PM][57519890.2799][SMDT]Task.Delay(309).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][8][16-07-2023 3.58.40 PM][57520251.314][SMDT]Task.Delay(360).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.40 PM][57520327.1111][SMDT]Task.Delay(78).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][8][16-07-2023 3.58.40 PM][57520496.6584][SMDT]Task.Delay(167).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.41 PM][57521306.4925][SMDT]Task.Delay(811).Wait(); manager.DecideStatus(SensorCode.S4_OFF_FWD);
[WESI][8][16-07-2023 3.58.41 PM][57521455.0959][SMDT]Task.Delay(146).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][6][16-07-2023 3.58.42 PM][57522657.8827][SMDT]Task.Delay(1200).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.42 PM][57522723.7066][SMDT]Task.Delay(67).Wait(); manager.DecideStatus(SensorCode.S2_ON_FWD);
[WESI][8][16-07-2023 3.58.43 PM][57523353.0249][SMDT]Task.Delay(628).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][6][16-07-2023 3.58.43 PM][57523719.0455][SMDT]Task.Delay(362).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][6][16-07-2023 3.58.43 PM][57523723.0377][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][6][16-07-2023 3.58.43 PM][57523740.988][SMDT]Task.Delay(17).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.43 PM][57523939.4565][SMDT]Task.Delay(195).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.43 PM][57523945.44][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.43 PM][57523954.4166][SMDT]Task.Delay(5).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.43 PM][57523978.352][SMDT]Task.Delay(29).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524342.38][SMDT]Task.Delay(361).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524348.3638][SMDT]Task.Delay(8).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][9][16-07-2023 3.58.44 PM][57524544.8388][SMDT]Task.Delay(193).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524596.7005][SMDT]Task.Delay(51).Wait(); manager.DecideStatus(SensorCode.S2_OFF_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524610.6628][SMDT]Task.Delay(15).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.44 PM][57524672.4981][SMDT]Task.Delay(59).Wait(); manager.DecideStatus(SensorCode.S4_ON_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524796.1672][SMDT]Task.Delay(122).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524805.143][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][9][16-07-2023 3.58.44 PM][57524817.1117][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][12][16-07-2023 3.58.44 PM][57524930.8072][SMDT]Task.Delay(111).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][10][16-07-2023 3.58.44 PM][57524976.6835][SMDT]Task.Delay(39).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][12][16-07-2023 3.58.45 PM][57525556.136][SMDT]Task.Delay(585).Wait(); manager.DecideStatus(SensorCode.S5_OFF_FWD);
[WESI][10][16-07-2023 3.58.45 PM][57525574.092][SMDT]Task.Delay(19).Wait(); manager.DecideStatus(SensorCode.S3_OFF_FWD);
[WESI][12][16-07-2023 3.58.45 PM][57525745.6295][SMDT]Task.Delay(169).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.45 PM][57525794.5][SMDT]Task.Delay(45).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
[WESI][8][16-07-2023 3.58.45 PM][57525801.4824][SMDT]Task.Delay(11).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][8][16-07-2023 3.58.45 PM][57525808.4615][SMDT]Task.Delay(3).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][7][16-07-2023 3.58.45 PM][57525824.4188][SMDT]Task.Delay(15).Wait(); manager.DecideStatus(SensorCode.S3_ON_FWD);
[WESI][10][16-07-2023 3.58.45 PM][57525845.3636][SMDT]Task.Delay(24).Wait(); manager.DecideStatus(SensorCode.S5_ON_FWD);
[WESI][7][16-07-2023 3.58.45 PM][57525890.2449][SMDT]Task.Delay(32).Wait(); manager.DecideStatus(SensorCode.S1_ON_FWD);
[WESI][10][16-07-2023 3.58.45 PM][57525904.2066][SMDT]Task.Delay(25).Wait(); manager.DecideStatus(SensorCode.S1_OFF_FWD);
